Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NPC_24H:M13	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.20794651961424518	1.0003434659586043	0.493571715548413	0.6660949688061432	NPC
CPC018_NPC_24H:BRD-A50684349-001-01-5:10	DB00800	Fenoldopam	0.16539765868594206	0.99379485426804	0.4947089947089947	0.6674683147476376	NPC
CPC014_NEU_24H:BRD-K36529613-001-01-8:10	DB12638	PU-H71	0.2135846870412214	0.9997360569556873	0.495306349046129	0.6681126985803563	NEU
LJP009_NPC.TAK_24H:F02	DB11962	GSK-1059615	-0.1867846860838269	-0.9898288142564177	0.49582898852971846	0.6686560132964223	NPC.TAK
AML001_U937_24H:BRD-A19037878:1.11111	DB04297	Trichostatin A	0.19789257953295142	0.9972074379594124	0.4959983150800337	0.6687227162473437	U937
CPC014_NEU_24H:BRD-K05396879-001-05-9:10	DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	0.2027275260414136	0.995558414077003	0.49710796915167094	0.6697278566973163	NEU
LJP008_NEU_24H:G21	DB00928	Azacitidine	0.1784140130958802	0.9894260435217979	0.4971397439389812	0.6697278566973163	NEU
LJP007_NPC.TAK_24H:M04	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.1994376316580618	-0.998100024494153	0.4971658250025765	0.6697278566973163	NPC.TAK
CPC006_U937_6H:BRD-K56343971-001-02-3:10	DB08881	Vemurafenib	0.18565191940279865	0.9914308181038738	0.497224015493867	0.6697278566973163	U937
LJP009_NPC_24H:N10	DB08896	Regorafenib	-0.21337472288994372	-0.9994442287064578	0.49742606238013526	0.6698382819258447	NPC
LJP007_JURKAT_24H:L12	DB11836	Sapanisertib	0.19373132849752722	0.9899207649355121	0.4979672131147541	0.670405183872397	JURKAT
