Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LPROT002_NPC.TAK_6H:K06	DB06803	Niclosamide	0.3378262828885651	1.9995535053522275	<0.0001	<0.0001	NPC.TAK
AML001_U937_6H:BRD-K71879491:3.33333	DB00982	Isotretinoin	0.34240282626841084	1.9976060743301458	<0.0001	<0.0001	U937
LJP008_NEU_24H:A07	DB07232	Veliparib	0.31733052540396767	1.9937628451622098	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-K95785537-001-19-9:10	DB03023	1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	-0.3336902065514779	-1.9912671757030713	<0.0001	<0.0001	NPC
LJP009_NEU_24H:B24	DB16107	BI 2536	-0.30978874073068946	-1.989980239884029	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I22	DB13005	Rebastinib	-0.3203338111639122	-1.977589665418028	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-A45664787:0.37037	DB01088	Iloprost	0.32500406430154416	1.9772508907647843	<0.0001	<0.0001	HL60
NMH002_NPC_24H:BRD-K27305650-001-11-7:10	DB02656	LY-294002	0.360186498101662	1.975234658259554	<0.0001	<0.0001	NPC
CPC006_THP1_6H:BRD-K31342827-001-05-4:12.12	DB03777	Bisindolylmaleimide I	-0.34364393609852034	-1.971125302183688	<0.0001	<0.0001	THP1
LJP007_NPC_24H:K11	DB11962	GSK-1059615	0.3234757712731721	1.9703695382518427	<0.0001	<0.0001	NPC
LJP007_NEU_24H:D09	DB08875	Cabozantinib	0.290991073852609	1.9697634503079633	<0.0001	<0.0001	NEU
CPC006_THP1_6H:BRD-K61250553-003-13-2:10	DB00836	Loperamide	0.316153345131592	1.9680981107307967	<0.0001	<0.0001	THP1
LJP008_NEU_24H:A09	DB07232	Veliparib	0.29010907971494193	1.967403856053231	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-A19500257:3.33333	DB02424	Geldanamycin	0.38053653010234284	1.9665618886280494	<0.0001	<0.0001	HL60
LJP007_NEU_24H:O03	DB07101	PD-0325901	0.27250912473198097	1.966541871325718	<0.0001	<0.0001	NEU
CPC006_U937_6H:BRD-K96354014-001-09-6:10	DB01115	Nifedipine	-0.33475638667273366	-1.9651938406046545	<0.0001	<0.0001	U937
LJP007_NEU_24H:D11	DB08875	Cabozantinib	0.3168430042770393	1.962529333799157	<0.0001	<0.0001	NEU
CPC017_NPC_24H:BRD-K48970916-001-03-0:10	DB01406	Danazol	0.3186035139670573	1.961575575471051	<0.0001	<0.0001	NPC
NMH002_NEU_24H:BRD-K01493881-001-24-5:10	DB07352	Apigenin	-0.319783278030823	-1.961151420764585	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D07	DB08875	Cabozantinib	0.2924413514258263	1.958596035319011	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K93258693-001-12-4:10	DB07863	2-chloro-5-nitro-N-phenylbenzamide	0.26851814746813996	1.9574465898902629	<0.0001	<0.0001	NPC
LJP007_NEU_24H:D04	DB12494	SGI-1776	0.28198139163823027	1.9531374054157198	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-K21283037-003-06-2:10	DB00740	Riluzole	-0.29922192975288336	-1.953132373772465	<0.0001	<0.0001	NPC
