Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP008_NEU_24H:K11	DB11962	GSK-1059615	0.3965639227172889	2.0671729477766347	<0.0001	<0.0001	NEU
LPROT003_NPC_6H:P05	DB00175	Pravastatin	-0.3811493079681263	-2.0636930430662384	<0.0001	<0.0001	NPC
LJP007_NEU_24H:P04	DB09054	Idelalisib	0.3052990965093302	2.0616890913271098	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-K26684619:1.11111	DB08784	2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID	-0.3545901506926216	-2.0601054395531797	<0.0001	<0.0001	HL60
LJP008_NPC.TAK_24H:D23	DB13978	Selisistat	-0.35406128971136636	-2.057773542802273	<0.0001	<0.0001	NPC.TAK
AML001_HL60_24H:BRD-A75409952:0.37037	DB08059	Wortmannin	-0.31477040136887147	-2.054852996843705	<0.0001	<0.0001	HL60
LJP008_NEU_24H:G24	DB00928	Azacitidine	-0.4018426611777391	-2.054650267083845	<0.0001	<0.0001	NEU
LJP009_NEU_24H:D15	DB16108	TAK-715	0.3532135530417562	2.053460402723665	<0.0001	<0.0001	NEU
LJP009_NEU_24H:E24	DB08901	Ponatinib	-0.33444162257472027	-2.0532771757624815	<0.0001	<0.0001	NEU
LJP008_NEU_24H:F01	DB12376	Ricolinostat	-0.36203929643833443	-2.0529011989892734	<0.0001	<0.0001	NEU
CPC016_NEU_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.379988596297238	-2.052731494374238	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-A75409952:1.11111	DB08059	Wortmannin	-0.3714677234981668	-2.052498375847111	<0.0001	<0.0001	HL60
LJP007_NEU_24H:K11	DB11962	GSK-1059615	0.3762619681798271	2.048941927774698	<0.0001	<0.0001	NEU
DOSBIO001_NEU_24H:BRD-A19037878:1.11111	DB04297	Trichostatin A	-0.36780140058148164	-2.0469516700267456	<0.0001	<0.0001	NEU
LJP007_NEU_24H:K24	DB01590	Everolimus	-0.3065425510233873	-2.0467819878511997	<0.0001	<0.0001	NEU
CPC006_PL21_6H:BRD-K98530306-003-07-6:10	DB00575	Clonidine	-0.37451620771884314	-2.038760519867328	<0.0001	<0.0001	PL21
CPC014_NEU_24H:BRD-K51313569-001-02-9:10	DB09073	Palbociclib	0.3514147627919798	2.0382843721831527	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	-0.38114851331963806	-2.037003883797807	<0.0001	<0.0001	NEU
LJP007_NEU_24H:P10	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.3690685211805572	-2.034906116611108	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K23984367-075-10-3:10	DB15414	CM-4307	0.36662177460883555	2.0336606579439316	<0.0001	<0.0001	NPC
NMH002_NEU_6H:BRD-K08316444-001-06-8:10	DB11457	Rotenone	0.33009430442148585	2.0335835698533145	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M04	DB02709	Resveratrol	0.32111025774604185	2.0306357847732666	<0.0001	<0.0001	NEU
LJP008_NEU_24H:M05	DB02709	Resveratrol	0.3080902066841555	2.0298729260700825	<0.0001	<0.0001	NEU
NMH001_NEU_6H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	-0.37307245939249045	-2.028814442506998	<0.0001	<0.0001	NEU
LJP008_NEU_24H:C07	DB13877	Iniparib	0.31275375505533387	2.026515972609698	<0.0001	<0.0001	NEU
CPC006_WSUDLCL2_6H:BRD-K35960502-001-10-1:10	DB06803	Niclosamide	0.36688680655421235	2.022481597288174	<0.0001	<0.0001	WSUDLCL2
LJP008_NEU_24H:J06	DB12116	Epigallocatechin gallate	0.398422466077318	2.0207466543567034	<0.0001	<0.0001	NEU
LJP007_NPC.CAS9_24H:M15	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.3717010775433987	2.011462788914008	<0.0001	<0.0001	NPC.CAS9
KMS002_THP1_6H:BRD-A75409952-001-02-4:10	DB08059	Wortmannin	0.36706064750397305	2.0095513874405695	<0.0001	<0.0001	THP1
LJP009_NEU_24H:H15	DB07138	Neflamapimod	0.32276896310615866	2.009139664514746	<0.0001	<0.0001	NEU
LPROT002_NPC.TAK_6H:K06	DB06803	Niclosamide	0.35032426690939783	2.0089476295774733	<0.0001	<0.0001	NPC.TAK
CPC006_THP1_6H:BRD-K31342827-001-05-4:12.12	DB03777	Bisindolylmaleimide I	-0.36141750911960907	-2.008438341343549	<0.0001	<0.0001	THP1
LJP009_NEU_24H:D24	DB13061	MLN8054	-0.3136132745647358	-2.007805175877274	<0.0001	<0.0001	NEU
LJP007_NPC_24H:K21	DB01590	Everolimus	0.3924315640567529	2.0076442146654383	<0.0001	<0.0001	NPC
LJP007_NPC_24H:E03	DB11743	Ipatasertib	0.3920605794954919	2.006478775741274	<0.0001	<0.0001	NPC
CPC013_NEU_24H:BRD-K17743125-001-03-5:10	DB05015	Belinostat	-0.35812870572831507	-2.0050048493477606	<0.0001	<0.0001	NEU
AML001_U937_24H:BRD-A45664787:3.33333	DB01088	Iloprost	-0.3949963367764315	-2.0045590883507693	<0.0001	<0.0001	U937
NMH002_NEU_6H:BRD-K71879491-001-29-1:10	DB00982	Isotretinoin	-0.3475043201435555	-2.001849560714517	<0.0001	<0.0001	NEU
LJP007_NEU_24H:I05	DB01268	Sunitinib	0.3522992783860863	1.9997192210476318	<0.0001	<0.0001	NEU
LJP009_NEU_24H:L10	DB05984	RAF-265	0.33644496793121736	1.9991231061789676	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:I24	DB13005	Rebastinib	0.3379712487071903	1.996674075070683	<0.0001	<0.0001	JURKAT
NMH002_NEU_24H:BRD-K23984367-075-10-3:10	DB15414	CM-4307	0.3322308945171988	1.9958874585304232	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K17561142-003-25-9:10	DB01118	Amiodarone	-0.32386907851273666	-1.9919651353269943	<0.0001	<0.0001	NEU
LJP007_NEU_24H:C04	DB11800	Tivozanib	-0.31442112681040596	-1.9909676639145735	<0.0001	<0.0001	NEU
CPC006_WSUDLCL2_6H:BRD-K73319509-001-02-3:40	DB12848	PF-04217903	0.3297695391441192	1.9902469151517366	<0.0001	<0.0001	WSUDLCL2
CPC015_NPC_24H:BRD-K82036761-003-07-0:10	DB01104	Sertraline	0.36112026749950427	1.9885793813604256	<0.0001	<0.0001	NPC
CPC012_NPC_24H:BRD-K81418486:10	DB02546	Vorinostat	-0.36147032523668404	-1.9876316714733013	<0.0001	<0.0001	NPC
LJP007_NPC.TAK_24H:K10	DB11962	GSK-1059615	0.34905997509232967	1.9859504137599153	<0.0001	<0.0001	NPC.TAK
CPC015_NPC_24H:BRD-A49765801-001-03-3:10	DB00846	Flurandrenolide	-0.36429092458025514	-1.9821672635126206	<0.0001	<0.0001	NPC
LJP007_NEU_24H:O06	DB07101	PD-0325901	0.2808136441446823	1.9795053972590082	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-K87990216-001-03-7:10	DB02925	Piretanide	0.3878989486791489	1.9791357655559094	<0.0001	<0.0001	NPC
LJP007_NPC.CAS9_24H:L11	DB11836	Sapanisertib	0.3832914698720537	1.978984653070237	<0.0001	<0.0001	NPC.CAS9
LJP008_NPC_24H:K09	DB11962	GSK-1059615	0.39490924922701925	1.9778966312309474	<0.0001	<0.0001	NPC
KMS002_THP1_6H:BRD-K81418486-001-01-2:9.99	DB02546	Vorinostat	0.3300846162140971	1.9766535156750058	<0.0001	<0.0001	THP1
LJP008_NEU_24H:F02	DB12376	Ricolinostat	-0.3143651082216366	-1.9764816258048499	<0.0001	<0.0001	NEU
CPC012_NPC_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.34996674089717345	-1.975262849365975	<0.0001	<0.0001	NPC
CPC012_NPC_24H:BRD-K89626439-001-01-0:10	DB00877	Sirolimus	0.38586283153872636	1.9730976793316743	<0.0001	<0.0001	NPC
LJP007_NEU_24H:M20	DB12874	Quizartinib	-0.37077657681148884	-1.9723245459075234	<0.0001	<0.0001	NEU
CPC013_NEU_24H:BRD-K71512533-001-01-7:10	DB06134	SNS-314	-0.3443626564222723	-1.9697512191634126	<0.0001	<0.0001	NEU
LJP008_NEU_24H:I04	DB16239	Molibresib	0.3244257482904209	1.9691733710824473	<0.0001	<0.0001	NEU
LJP007_NEU_24H:J20	DB03044	Doramapimod	-0.3587193005386423	-1.9672290296474604	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:B08	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.34253424617520056	-1.966892992258852	<0.0001	<0.0001	JURKAT
CPC006_PL21_6H:BRD-K02113016-001-01-4:44.4	DB09074	Olaparib	-0.3867736971660203	-1.9637101926551526	<0.0001	<0.0001	PL21
NMH002_NPC_6H:BRD-K82261406-001-02-0:10	DB07374	Anisomycin	0.3704792075822411	1.9635112535602437	<0.0001	<0.0001	NPC
CPC006_SKM1_6H:BRD-K55395145-001-01-7:88.8	DB00642	Pemetrexed	-0.37325100970628755	-1.9632106059188896	<0.0001	<0.0001	SKM1
